actual_rul,lightgbm_pred,svm_pred,lstm_pred
150,140.7893321646316,144.9171455785377,107.24705
82,91.6838052910887,73.6175814025983,107.2467
126,138.14219545531566,135.51130931150706,107.24659
142,100.85086066775197,87.71444868940188,107.24657
47,42.2939513069796,46.96008200568615,107.24666
48,58.18255504945532,51.48955447326256,107.246185
86,89.35493557351012,74.50966857133314,107.24646
45,40.57037244586029,41.83986888890451,107.24631
50,56.8278393323031,46.85710282457519,107.24578
94,94.10205673269152,95.96978122549702,107.24611
62,57.01413178579223,60.83463990337913,107.24647
33,34.81381746321426,33.98604756240253,107.246185
34,44.46563563051313,42.71603321916677,107.24544
179,184.8791608680298,168.18755662382506,107.24591
167,208.31737273496853,174.5922622527421,107.24608
5,8.379696173191991,5.673044318004102,107.24681
117,117.0760720410625,106.96295381504656,107.24523
4,4.934592025300517,0.6269722663422783,107.246414
227,194.80871367236128,138.07874975621928,107.24519
102,85.39694345140823,77.59433996262389,107.24725
40,46.21253239988319,37.8667401384292,107.24594
230,229.95318124837036,202.96894507343126,107.2462
56,48.57393360416872,50.4338113315638,107.24804
139,225.06397109987142,177.11861669271127,107.24558
64,96.84135191423434,96.96333878824926,107.2471
28,30.36148456848517,31.653334422802217,107.24719
128,100.25152573517582,122.61102658059109,107.24558
144,152.41923254259802,169.10523939993845,107.24753
217,210.07934446006306,195.54937233427484,107.247574
101,128.26211264375596,115.14159471505386,107.24724
70,54.59542587937631,51.18047991673197,107.246376
67,62.53957540892169,62.40286434936492,107.246155
22,22.081363660936066,20.49953611183463,107.24657
115,152.09945974165691,129.74874715563772,107.24579
205,210.30929484974996,170.40727752256782,107.24676
65,82.90103083294426,83.35105571043655,107.24669
31,25.37062902085199,22.69311937316497,107.24698
160,157.8255907589202,153.46267102925913,107.245346
21,20.421157577130213,24.68213602226148,107.24722
167,137.23418221197022,130.92286291864633,107.245415
91,75.84182402892382,83.90550297379332,107.24755
86,101.87832482050511,102.33634522384656,107.24619
18,15.307885460467048,19.256662960968903,107.24733
103,103.6986053386881,104.2182303963812,107.24524
163,189.57404053971968,192.64445895884947,107.24682
124,173.22462896061268,170.1097745478751,107.2468
178,193.41077354688076,177.6809186561852,107.24686
159,204.52752414379842,189.41516386005867,107.246124
153,205.34313820948995,176.00585341519178,107.24678
100,105.52978922813509,98.62013670869952,107.246925
9,10.512269885862402,11.86807268030779,107.24638
5,7.710738704893246,4.84913955142369,107.24527
172,199.79713419354775,179.09093975094044,107.24524
147,170.14526986916135,177.9509091640901,107.246475
153,139.6158534101039,127.59006958306858,107.24667
100,126.80108989692555,133.85509130097626,107.24634
72,82.17125724541195,74.97198505205972,107.24716
151,143.6132096053798,149.13972016583057,107.24635
63,61.492065214621555,58.023145706910995,107.24715
155,133.3828804318176,138.74238406636206,107.24654
101,107.0218606728382,112.89220100621536,107.247604
150,152.59215902113425,136.45816219201672,107.24724
60,73.27608975040711,63.653605993825806,107.246185
19,12.569485364119979,14.499249343453869,107.246796
120,112.88827803601131,104.62819803615422,107.24522
93,79.26561710490306,70.82647135608562,107.24638
120,176.17726293038666,172.95531811241983,107.246765
67,62.867221066279825,65.15429630886509,107.2473
19,25.04119550820058,28.96673972051662,107.24609
24,28.65688414439692,27.85284870535778,107.24567
199,197.2437158786677,184.0186041475079,107.24579
212,157.49292356941393,150.39851940436586,107.246284
81,63.89936783551053,64.50302757091657,107.246635
105,121.77299188135405,106.63412746662098,107.24722
46,34.33878421328395,34.92006157133026,107.24669
137,142.84806256757452,143.86621281409055,107.24608
1,2.6822931946059967,3.5814204262720324,107.24637
210,160.67622732415882,122.78023856504299,107.24512
133,128.98563881370652,137.94366068260263,107.247055
194,151.95518105101834,153.04825210468414,107.24664
27,27.72441999033012,23.22862241599082,107.24742
107,92.28152160434468,86.00743948613045,107.24574
137,137.47305442713494,147.59918444143216,107.246185
94,134.53267879007504,134.46074732832065,107.24725
119,108.63856065223493,110.58477061808327,107.24681
95,79.8900702089059,86.8586002489179,107.246445
73,104.73320115794455,94.48544083650913,107.245964
218,160.42390127143278,138.50200015483114,107.2463
41,41.29923645537917,40.723710300573615,107.246735
190,157.07239342708485,142.42351709391062,107.24702
119,151.52127053472717,149.48908837662123,107.24604
100,170.1875838544666,152.06821718018585,107.246635
140,120.30909720618885,124.23445152622912,107.24638
122,105.55612334174582,105.71380240765639,107.24621
207,182.06452557844818,171.09602246913568,107.24626
222,215.08567932694402,207.48812290971537,107.24738
154,193.5923921716296,162.04149674256695,107.24762
107,127.3051493453227,121.98823634485727,107.24669
123,116.92938751536249,120.15752322614212,107.24628
204,204.51554545507912,189.07416243980313,107.24662
143,206.70959540015807,167.2464462282089,107.24734
175,157.53072071843414,153.34920247038895,107.24688
63,65.0735849294675,58.85301606075783,107.24644
24,24.851112028538232,19.75717372941574,107.24637
121,151.42103606098058,154.14338739011666,107.246185
137,141.03833120647397,130.47932510701636,107.247215
149,176.15293726074512,169.41809244121953,107.24701
168,169.80172715119915,160.17095937409343,107.246124
24,21.250654492666346,21.406937767685434,107.24708
308,243.03116549204452,190.36617694712896,107.245605
174,181.41523799674496,183.13536285163707,107.24704
126,151.84662463630147,138.1380548318462,107.24763
4,4.067898780337971,6.262792620286547,107.24647
120,109.01792327322623,132.8824851265412,107.245
108,145.0210625500356,116.19777170137155,107.24759
148,124.67631533346608,109.50496888661817,107.24684
104,119.2094033002596,109.23172137607578,107.24625
85,92.24249326233318,89.50657878246543,107.24659
29,33.2546339907961,37.70518443714193,107.24716
127,102.87517430823259,94.55752183778652,107.24611
254,209.13332604399858,153.59638942972754,107.24631
3,3.6656940189963874,3.071034771637656,107.24716
149,162.44628933237027,175.48035813922723,107.244896
83,78.35990780829763,80.81717560181454,107.24664
174,198.34202499407812,194.1704685621479,107.24742
47,54.90955506159646,50.43634445112542,107.24804
104,98.61658128161544,97.73874547836841,107.24698
127,105.5193126599474,103.80645315069987,107.24585
166,150.70342471074053,171.50707561882322,107.24687
102,114.29027358350302,112.55610161473052,107.247696
63,57.17508373667557,49.1480713676989,107.24705
138,149.12704197926564,136.38504205366993,107.24596
84,98.76604817086458,87.11572025274245,107.24615
106,129.0416299198611,113.06155963057768,107.246414
207,188.18880252114727,174.00892453629768,107.24661
43,49.857601094204995,47.57805329711856,107.24728
192,207.55224578775494,174.8103060417811,107.246346
41,58.98859957446474,50.044332390471105,107.24683
104,124.72376686678754,114.23564784851894,107.24626
7,7.52956739479397,5.623961957398379,107.246895
77,66.33369822513187,66.44245817226502,107.24486
25,30.885513658050126,32.638255948641046,107.245804
153,164.29309313354247,162.46518736190893,107.24536
42,44.08484204942649,33.99273616552822,107.24757
102,128.35304643171213,108.72017249109186,107.24628
2,3.721538190413709,0.5676500997352605,107.24646
175,219.68132699146426,188.41034530179894,107.24495
31,19.091853103158666,19.684507436207483,107.24699
104,128.49993210539543,130.14915401224624,107.24541
36,28.217460806545063,30.23426762200932,107.246445
103,112.81399603620773,106.38710974080628,107.24588
18,18.1368599858933,20.99312985017402,107.247406
72,72.2884626147601,79.30760190318273,107.245804
105,120.7990217012664,119.96943841764342,107.246254
84,91.38185407424625,92.4151019520898,107.247055
95,81.61126676611694,79.0515028434785,107.24666
59,77.77486254324074,77.013580013719,107.24594
55,43.042295421975,37.58081390221384,107.246765
38,44.32373707713348,46.843745784744385,107.24596
28,43.03829389345121,46.649854850847255,107.24632
155,141.43835865295802,143.78085299077753,107.24603
149,111.52164795497208,113.78823970914274,107.24668
138,147.84906870522732,144.32212612652572,107.24632
110,113.38635333948564,113.38155356366141,107.24724
225,161.6206340672854,179.19893702575223,107.24608
41,47.70213290325816,44.24901095769276,107.247604
4,6.985726478779329,0.5289145586379504,107.2457
119,148.60434041709397,166.45784450706282,107.24544
60,49.83070151657434,49.55752944267536,107.24757
197,214.3660932834111,183.701902429521,107.24606
187,207.67323320915636,194.4708948389698,107.24783
130,106.10547605424631,95.44190600038277,107.24638
180,172.62274393992263,173.17053081897927,107.246506
165,162.16593377090348,167.47437718051322,107.24616
82,105.8344710801383,102.68987951654717,107.2464
37,47.20405798547636,39.09459462612745,107.246796
225,212.00768779568816,192.2528648971499,107.24624
196,173.5162622677752,165.575516830086,107.24665
188,194.58883242438915,187.8672114734744,107.24662
76,91.42497339063854,78.71079433962241,107.24623
75,111.18658962037432,112.11980562078647,107.246346
101,94.74940630821365,102.54624509478363,107.246185
135,135.17922301644307,149.12373082130577,107.24609
159,173.33798357684498,165.16075944648594,107.24739
204,141.4652179767094,127.37145640193174,107.246765
47,63.82503758414855,57.87779915493891,107.24678
270,239.37373198642518,204.62058954908224,107.24625
18,20.95287664514202,18.007829101624274,107.24773
69,81.31320618479116,85.72257202480365,107.24631
123,128.41422868994553,135.77661848939826,107.24623
151,111.82293558836427,95.16655020044126,107.247375
70,63.49711195058401,61.966367442729634,107.24629
29,27.81161902411458,31.538537229954514,107.245735
117,133.86323012143652,129.30721818947399,107.24657
143,132.00474741995816,134.77315884538984,107.247025
74,95.65887323466022,86.1347601400921,107.24649
114,135.14322712248045,115.77225318332515,107.24632
160,167.43975205084993,182.50302154491672,107.24663
16,13.424610465512831,19.093233760801418,107.24759
79,110.60748109295275,102.95349504196248,107.245605
144,147.70682431582156,152.1457714332248,107.24649
78,84.54257711411773,77.99069671084276,107.24628
187,182.70805703880865,176.45808618018208,107.24573
20,23.941092440105404,24.540778461617336,107.24716
102,104.43111812928859,111.21315995602907,107.245285
29,45.520514482523424,37.89120629339086,107.24592
36,60.20001805874349,51.12101564923453,107.24617
90,58.57044135979068,56.742326147405116,107.246346
256,213.06111008074464,186.3692518479466,107.246475
124,166.80892529207202,136.4903181120261,107.24736
11,11.496366839780421,13.178864976892015,107.2466
25,25.42419638029258,26.855809151851105,107.24524
80,85.65170976227787,76.36155116858038,107.246376
152,118.05191100968231,107.98594316482836,107.246346
173,150.77567767398932,153.95196169707947,107.24611
124,106.97588349595877,110.04533832640072,107.2466
28,32.12746598118431,29.542700287665063,107.24629
183,202.77338489445484,202.40108997506317,107.24587
11,14.472950409121223,11.388015470521339,107.24759
140,173.60803189314262,169.42563864648093,107.246056
130,124.22272442673913,109.44436839065851,107.24625
30,30.408767688201607,28.054154813906116,107.24655
198,172.1410234402605,168.66739948823175,107.24596
58,75.89497532246791,71.31058017539293,107.24777
63,70.26269203106925,61.34967121866392,107.24605
166,147.98958130426786,143.03687930765614,107.24635
61,93.03281466560867,89.83830021215773,107.24728
189,179.20588733543065,179.68604808149857,107.2464
84,92.4502586054014,97.3645182891511,107.246216
105,101.15906869776603,92.26463409026692,107.24654
99,109.80225075882025,109.61730190388363,107.24715
41,44.02865317305061,44.75453578904104,107.24629
66,81.8695855471303,70.27580018058,107.24628
71,72.6639361688059,63.6673508130461,107.24681
122,180.77325122535945,167.9240276058299,107.24618
59,51.70619205328124,56.813324621567446,107.246666
108,122.676385809948,121.38020485116374,107.24573
215,178.00274967505348,158.13609918637667,107.24686
4,6.0123023182358,3.26370603397595,107.24692
166,158.93478961417753,179.50971602617417,107.24506
18,22.41433893061565,22.013557592243423,107.24721
176,170.56774056542338,174.36563824248594,107.24637
253,199.89438816233516,184.46930425054296,107.24642
49,50.556536771010805,53.7382336320838,107.24774
155,186.88901729223713,181.74105837126933,107.245674
1,2.381159746159215,6.879960679424414,107.24715
45,47.08415647321299,43.360451775345155,107.24491
155,131.11432170642846,121.92549909962943,107.246506
67,65.56116958325717,58.204440421167234,107.24706
191,143.33965375913874,155.91167026622446,107.24623
66,96.03521854589212,97.98093695662288,107.24703
89,110.50070750570362,94.09688215435847,107.246216
211,166.8972882882481,132.2560032454981,107.24628
123,116.98065500306511,109.08323927313407,107.247025
89,99.20229974366303,98.91633478087746,107.24691
32,32.13303376491921,39.98240727565758,107.246506
163,162.3167855229232,155.7726835797403,107.24553
176,212.75703112793929,192.56685451901478,107.24665
128,134.18557591675258,151.30646102186586,107.24785
106,114.85547657912291,122.21026694589288,107.24731
80,97.66145256021574,83.5429403471006,107.24756
85,114.44094578617438,119.04025022928552,107.24617
105,110.89181133251955,120.13189775581239,107.246704
205,198.03273543572132,180.5606914367176,107.24739
136,132.4812382354679,136.8065786195047,107.247406
46,67.76350353129233,53.62186660112697,107.24689
93,117.51440948210524,105.0249050440079,107.24594
51,52.03065694662267,45.9676107654943,107.24617
140,111.56959432394129,131.32862004978716,107.24632
78,86.10529878723928,82.13436203194338,107.24755
146,192.6599368875378,150.35603350266646,107.24595
176,152.88799645783328,145.28432039768308,107.24654
183,175.26595825020195,153.85107887574728,107.2465
71,75.16522584502566,80.41143682748671,107.2465
8,8.409520730940995,1.5290550753279035,107.24724
38,35.27243903222216,35.53939374689468,107.245346
143,140.24668793801806,132.23773793258357,107.24716
43,50.67054235287436,46.85349883311876,107.24692
93,105.41687936298513,102.61678860841224,107.24626
101,83.4866295829909,75.4260994768929,107.245766
10,14.038330257173062,17.5123784378766,107.24623
69,92.93915789369636,88.17998231685749,107.245605
213,195.54384496666506,192.0786677173686,107.24675
349,245.45592920718866,197.86851792449175,107.24804
243,196.96249928421287,191.63115598364936,107.24696
42,47.42293107641866,45.23762502457054,107.24733
62,65.70696170093076,74.44175418511715,107.24632
98,130.87587239204908,146.39688841846365,107.24595
259,221.42661606393744,159.50841681920383,107.247284
157,169.39550566535905,173.18155255745,107.24664
132,134.88608451424992,122.02367312031247,107.246796
152,197.71820995097897,186.59975307366318,107.246414
90,79.57962176390363,86.19050412513428,107.24766
165,150.1602647824834,147.77406786984267,107.24695
142,143.8778923588807,139.76225089416354,107.2471
47,46.8834604968901,47.90490269800689,107.247025
71,77.53693416918308,73.28998793306296,107.246376
214,173.96899908484951,174.22398630910843,107.24698
65,68.21520558811794,76.09878986029757,107.247635
110,72.96573554846506,65.95082670864272,107.24568
147,214.49752734034155,191.212613203648,107.24637
193,182.56690675443656,172.9673946887957,107.24734
9,6.914456814095313,11.275598604012742,107.246216
160,148.97679086583477,177.18640275337344,107.24573
6,5.541622093030509,5.0233595699453275,107.24713
154,126.39126746974583,145.27152609168397,107.2449
117,170.3427797725988,167.04820712261247,107.24698
95,112.98506914981165,96.88028368796239,107.247185
178,142.7527527321112,126.51949639406459,107.24625
260,239.52891954652978,184.26741418690287,107.24636
121,123.52869239217117,126.50487229070156,107.2472
111,135.7468239954993,113.62137781699386,107.24603
188,171.89486293488943,159.36695018399132,107.24645
126,128.6871043384233,124.54436734322516,107.24636
126,130.03420618441157,121.57249156254592,107.246124
164,143.2960960649167,145.75853973728476,107.24605
61,52.35050544307008,45.93917749688441,107.24751
229,196.16225806057238,167.84968532846943,107.24661
46,55.44477063939467,56.350233317434856,107.24695
69,76.23318187262899,71.28532662059756,107.24632
193,190.7573512996087,170.12292786406852,107.24601
105,89.10602155332094,89.23036081194432,107.246216
77,83.89882554953785,82.18649814722639,107.246796
99,159.92787039010312,140.74062373011287,107.24727
1,1.2243755785185284,10.138065434526112,107.24707
159,173.6343108217726,170.24689076357538,107.245636
40,34.269975737436994,36.39606651499489,107.24713
121,133.74938251695744,129.42604147097845,107.246124
166,163.34307315522585,162.81737805728022,107.24582
184,229.64317578006384,195.65205225719197,107.24595
98,84.92792922146154,93.78262465635889,107.247116
146,143.134245395463,141.2717600515717,107.24744
127,113.08474415712601,113.8997273415421,107.24753
201,164.92970023569856,161.46665364212004,107.246155
17,21.074137008483106,22.042369889287627,107.247284
189,176.26705257945304,183.19670937539513,107.245865
157,148.24616653792165,152.56801298194785,107.24675
98,136.7831663835573,128.12883414014914,107.24681
64,57.94073103792289,58.45307760311858,107.24685
171,178.8399992708691,177.1810659284808,107.24577
152,188.89773359109873,178.70644459717735,107.246704
15,16.517834203273523,9.818256300572045,107.24653
11,10.45390942817908,7.111935275421061,107.24504
137,152.89524765769318,159.2700169922365,107.244965
100,129.64926999083983,145.66939360750732,107.24786
137,179.06526729770846,171.3500064983594,107.24719
118,113.10532927984872,107.23090559353082,107.24716
173,168.11622857285204,162.23234009310733,107.24625
39,21.140347316523698,22.056951786401406,107.246216
109,97.22580059344696,93.86825377462617,107.24547
43,40.124852035695,46.60666693654162,107.24601
87,85.86647996118188,78.63742639934921,107.24604
98,126.13115346219487,119.51132037023277,107.246
150,207.14096356937478,161.8949631195231,107.246666
